match_id,match_number,date,group,player_id,player_name,team_id,team,opponent_id,position,is_starter,prior_squad_selections,prior_appearances,appearance_rate,starter_rate,expected_minutes,goals_per90_smoothed,attempts_per90_smoothed,on_target_per90_smoothed,recent_attempts_per90,recent_on_target_per90,team_goals_per_match,team_xg_per_match,team_attempts_per_match,opponent_goals_allowed_per_match,opponent_xg_allowed_per_match,opponent_sot_allowed_per_match,days_rest,knockout,scored,scored_any,goals,appeared,actual_minutes,actual_attempts,actual_on_target,baseline_probability
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_thomas_meunier,Thomas MEUNIER,BEL,Belgium,IRN,DF,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.6666666666666666,0.4666666666666666,0.75,0.6,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,58.0,0,0,0.06449301496838222
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_alexis_saelemaekers,Alexis SAELEMAEKERS,BEL,Belgium,IRN,MF,1,1,0,0.25,0.25,80.0,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,58.0,2,0,0.08505277126996902
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_nicolas_raskin,Nicolas RASKIN,BEL,Belgium,IRN,MF,1,1,1,0.75,0.25,80.0,0.08411214953271028,0.4205607476635514,0.16822429906542055,0.3629032258064516,0.14516129032258066,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,58.0,0,0,0.07203972584994744
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_nathan_ngoy,Nathan NGOY,BEL,Belgium,IRN,DF,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.25,0.1,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,90.0,1,0,0.06449301496838222
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_senne_lammens,Senne LAMMENS,BEL,Belgium,IRN,GK,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_mike_penders,Mike PENDERS,BEL,Belgium,IRN,GK,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_zeno_debast,Zeno DEBAST,BEL,Belgium,IRN,DF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_arthur_theate,Arthur THEATE,BEL,Belgium,IRN,DF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,17.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_axel_witsel,Axel WITSEL,BEL,Belgium,IRN,MF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_jeremy_doku,Jeremy DOKU,BEL,Belgium,IRN,FW,0,1,1,0.75,0.75,3.8499999999999996,0.06766917293233082,0.6766917293233082,0.13533834586466165,0.7670454545454546,0.10227272727272728,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.002890551131230712
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_dodi_lukebakio,Dodi LUKEBAKIO,BEL,Belgium,IRN,FW,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,32.0,2,1,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_koni_de_winter,Koni DE WINTER,BEL,Belgium,IRN,DF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_charles_de_ketelaere,Charles DE KETELAERE,BEL,Belgium,IRN,FW,0,1,1,0.75,0.75,3.8499999999999996,0.07317073170731707,0.36585365853658536,0.14634146341463414,0.28846153846153844,0.11538461538461539,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.00312518770345549
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_joaquin_seys,Joaquin SEYS,BEL,Belgium,IRN,DF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_diego_moreira,Diego MOREIRA,BEL,Belgium,IRN,MF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_hans_vanaken,Hans VANAKEN,BEL,Belgium,IRN,MF,0,1,1,0.75,0.25,2.7,0.09782608695652174,0.4891304347826087,0.1956521739130435,0.4787234042553192,0.19148936170212766,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,32.0,2,0,0.0029304803439818006
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_timothy_castagne,Timothy CASTAGNE,BEL,Belgium,IRN,DF,0,1,1,0.75,0.75,3.8499999999999996,0.07627118644067797,0.3813559322033898,0.15254237288135594,0.3082191780821918,0.1232876712328767,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,32.0,0,0,0.003257395004084618
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_amadou_onana,Amadou ONANA,BEL,Belgium,IRN,MF,0,1,1,0.75,0.75,3.8499999999999996,0.07627118644067797,0.3813559322033898,0.15254237288135594,0.3082191780821918,0.1232876712328767,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,0,0.0,0,0,0.003257395004084618
2026-M039-BEL-IRN,39,2026-06-21,Group G,BEL_matias_fernandez_pardo,Matias FERNANDEZ-PARDO,BEL,Belgium,IRN,FW,0,1,1,0.75,0.25,2.7,0.09782608695652174,0.4891304347826087,0.1956521739130435,0.4787234042553192,0.19148936170212766,1.3596491228070178,1.1969298245614033,13.24561403508772,1.692982456140351,1.3302631578947368,5.438596491228071,6.0,0,0,0,0,1,3.0,1,0,0.0029304803439818006
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_alireza_beiranvand,Alireza BEIRANVAND,IRN,IR Iran,BEL,GK,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.25,0.1,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,90.0,0,0,0.06449301496838222
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_saleh_hardani,Saleh HARDANI,IRN,IR Iran,BEL,DF,1,1,0,0.25,0.25,80.0,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,45.0,0,0,0.08505277126996902
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_ehsan_hajisafi,Ehsan HAJISAFI,IRN,IR Iran,BEL,DF,1,1,1,0.75,0.25,80.0,0.08780487804878048,0.8780487804878049,0.17560975609756097,1.173913043478261,0.1565217391304348,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,66.0,0,0,0.07508069257191452
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_shoja_khalilzadeh,Shoja KHALILZADEH,IRN,IR Iran,BEL,DF,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.25,0.1,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,90.0,1,0,0.06449301496838222
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_saeid_ezatolahi,Saeid EZATOLAHI,IRN,IR Iran,BEL,MF,1,1,1,0.75,0.75,90.0,0.06666666666666667,1.0,0.4666666666666666,1.25,0.6,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,85.0,2,1,0.06449301496838222
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_mohammad_mohebbi,Mohammad MOHEBBI,IRN,IR Iran,BEL,MF,1,1,1,0.75,0.75,90.0,0.4,1.0,0.4666666666666666,1.25,0.6,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,66.0,0,0,0.3296799539643607
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_mehdi_taremi,Mehdi TAREMI,IRN,IR Iran,BEL,FW,1,1,1,0.75,0.75,80.0,0.06923076923076923,1.0384615384615385,0.13846153846153847,1.3235294117647058,0.10588235294117647,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,90.0,1,1,0.05968322098604295
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_hossein_kanani,Hossein KANANI,IRN,IR Iran,BEL,DF,1,1,0,0.25,0.25,80.0,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,90.0,1,1,0.08505277126996902
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_saman_ghoddos,Saman GHODDOS,IRN,IR Iran,BEL,MF,1,1,1,0.75,0.75,65.0,0.07346938775510205,1.1020408163265305,0.1469387755102041,1.4516129032258065,0.11612903225806452,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,79.0,0,0,0.05167804982266311
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_ali_nemati,Ali NEMATI,IRN,IR Iran,BEL,DF,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.75,0.1,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,90.0,0,0,0.06449301496838222
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_ramin_rezaeian,Ramin REZAEIAN,IRN,IR Iran,BEL,DF,1,1,1,0.75,0.75,90.0,0.4,0.6666666666666666,0.4666666666666666,0.75,0.6,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,90.0,0,0,0.3296799539643607
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_payam_niazmand,Payam NIAZMAND,IRN,IR Iran,BEL,GK,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_hossein_hosseini,Hossein HOSSEINI,IRN,IR Iran,BEL,GK,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_milad_mohammadi,Milad MOHAMMADI,IRN,IR Iran,BEL,DF,0,1,1,0.75,0.75,3.8499999999999996,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.25,0.1,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,24.0,0,0,0.002847789185318028
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_alireza_jahanbakhsh,Alireza JAHANBAKHSH,IRN,IR Iran,BEL,MF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,45.0,1,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_mehdi_ghayedi,Mehdi GHAYEDI,IRN,IR Iran,BEL,FW,0,1,1,0.75,0.25,30.375000000000004,0.08,0.8,0.16,1.0,0.13333333333333333,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.026638758475663216
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_ali_alipour,Ali ALIPOUR,IRN,IR Iran,BEL,FW,0,1,1,0.75,0.25,24.975,0.08294930875576037,0.8294930875576036,0.16589861751152074,1.062992125984252,0.14173228346456693,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.0227555301156962
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_roozbeh_cheshmi,Roozbeh CHESHMI,IRN,IR Iran,BEL,MF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_mehdi_torabi,Mehdi TORABI,IRN,IR Iran,BEL,MF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,24.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_arya_yousefi,Arya YOUSEFI,IRN,IR Iran,BEL,DF,0,1,1,0.75,0.75,3.8499999999999996,0.08,0.8,0.5599999999999999,1.0,0.8,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.0034163730939943404
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_amirhossein_hosseinzadeh,Amirhossein HOSSEINZADEH,IRN,IR Iran,BEL,FW,0,1,1,0.75,0.25,6.75,0.09473684210526316,0.47368421052631576,0.18947368421052632,0.45,0.18,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,5.0,1,0,0.0070800804541673035
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_shahriyar_moghanloo,Shahriyar MOGHANLOO,IRN,IR Iran,BEL,FW,0,1,1,0.75,0.75,3.8499999999999996,0.07725321888412018,1.5450643776824033,0.15450643776824036,2.202797202797203,0.1258741258741259,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,1,11.0,0,0,0.0032992664497760726
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_mohammad_ghorbani,Mohammad GHORBANI,IRN,IR Iran,BEL,MF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_dennis_dargahi,Dennis DARGAHI,IRN,IR Iran,BEL,FW,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_danial_iri,Danial IRI,IRN,IR Iran,BEL,DF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M039-BEL-IRN,39,2026-06-21,Group G,IRN_amirmohammad_razaghinia,Amirmohammad RAZAGHINIA,IRN,IR Iran,BEL,MF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.692982456140351,1.4569298245614035,13.912280701754385,1.3596491228070178,1.08359649122807,3.7719298245614037,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mostafa_shoubir,MOSTAFA SHOUBIR,EGY,Egypt,NZL,GK,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.25,0.1,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,90.0,0,0,0.06449301496838222
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_yasser_ibrahim,YASSER IBRAHIM,EGY,Egypt,NZL,DF,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.25,0.1,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,90.0,0,0,0.06449301496838222
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mohamed_hany,MOHAMED HANY,EGY,Egypt,NZL,DF,1,1,1,0.75,0.75,90.0,0.06666666666666667,1.0,0.13333333333333333,1.25,0.1,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,90.0,1,0,0.06449301496838222
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_emam_ashour,EMAM ASHOUR,EGY,Egypt,NZL,MF,1,1,1,0.75,0.75,71.0,0.4302788844621514,1.0756972111553784,0.50199203187251,1.3975155279503106,0.6708074534161491,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,85.0,3,0,0.2878325631314539
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mohamed_salah,MOHAMED SALAH,EGY,Egypt,NZL,FW,1,1,1,0.75,0.75,76.0,0.0703125,0.703125,0.49218749999999994,0.8132530120481928,0.6506024096385542,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,1,1,1,1,85.0,5,2,0.057646679605549145
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mostafa_zico,MOSTAFA ZICO,EGY,Egypt,NZL,MF,1,1,1,0.75,0.75,76.0,0.0703125,1.0546875,0.49218749999999994,1.355421686746988,0.6506024096385542,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,1,1,1,1,76.0,4,1,0.057646679605549145
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_ahmed_fatouh,AHMED FATOUH,EGY,Egypt,NZL,DF,1,1,1,0.75,0.75,88.0,0.06716417910447761,0.3358208955223881,0.13432835820895522,0.25280898876404495,0.10112359550561797,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,90.0,1,1,0.06356169898251063
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_hamdy_fathy,HAMDY FATHY,EGY,Egypt,NZL,MF,1,1,1,0.75,0.75,89.0,0.06691449814126393,0.3345724907063197,0.13382899628252787,0.25139664804469275,0.1005586592178771,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,41.0,0,0,0.06402920387969913
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mohanad_lashin,MOHANAD LASHIN,EGY,Egypt,NZL,MF,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.25,0.1,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,90.0,0,0,0.06449301496838222
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_marawan_attia,MARAWAN ATTIA,EGY,Egypt,NZL,MF,1,1,1,0.75,0.75,90.0,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.75,0.1,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,90.0,0,0,0.06449301496838222
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_omar_marmoush,OMAR MARMOUSH,EGY,Egypt,NZL,FW,1,1,1,0.75,0.75,90.0,0.06666666666666667,2.0,0.13333333333333333,2.75,0.1,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,76.0,3,1,0.06449301496838222
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mohamed_elshenawy,MOHAMED ELSHENAWY,EGY,Egypt,NZL,GK,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mahdy_soliman,MAHDY SOLIMAN,EGY,Egypt,NZL,GK,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mohamed_alaa,MOHAMED ALAA,EGY,Egypt,NZL,GK,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_hossam_abdelmaguid,HOSSAM ABDELMAGUID,EGY,Egypt,NZL,DF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,5.0,0,0,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_ramy_rabia,RAMY RABIA,EGY,Egypt,NZL,DF,0,1,1,0.75,0.25,12.825000000000001,0.09045226130653267,0.45226130653266333,0.18090452261306533,0.41284403669724773,0.1651376146788991,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,49.0,0,0,0.0128067340682132
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_mohamed_abdelmoneim,MOHAMED ABDELMONEIM,EGY,Egypt,NZL,DF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,0.0,0,0,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_trezeguet,TREZEGUET,EGY,Egypt,NZL,FW,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,1,1,1,1,14.0,1,1,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_hamza_abdelkarim,HAMZA ABDELKARIM,EGY,Egypt,NZL,FW,0,1,1,0.75,0.25,9.450000000000001,0.09278350515463918,0.4639175257731959,0.18556701030927836,0.4326923076923077,0.17307692307692307,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,1,14.0,0,0,0.009694965882674156
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_haissem_hassan,HAISSEM HASSAN,EGY,Egypt,NZL,FW,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_karim_hafez,KARIM HAFEZ,EGY,Egypt,NZL,DF,0,1,1,0.75,0.25,1.35,0.0989010989010989,0.4945054945054945,0.1978021978021978,0.4891304347826087,0.1956521739130435,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,0,0.0,0,0,0.00148241661689541
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_nabil_donga,NABIL DONGA,EGY,Egypt,NZL,MF,0,1,0,0.25,0.25,3.8499999999999996,0.1,0.5,0.2,0.5,0.2,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,0,0.0,0,0,0.004268641119260952
2026-M040-NZL-EGY,40,2026-06-21,Group G,EGY_ibrahim_adel,IBRAHIM ADEL,EGY,Egypt,NZL,FW,0,1,1,0.75,0.25,0.675,0.09944751381215469,0.4972375690607735,0.19889502762430938,0.4945054945054945,0.1978021978021978,1.3333333333333333,1.0788034188034188,12.95726495726496,1.6666666666666667,1.4521367521367523,4.11965811965812,6.0,0,0,0,0,0,0.0,0,0,0.0007455782718817083
